pair_index,rollout_i,rollout_j,rollout_i_name,rollout_j_name,euclidean_final_xy,maze_geodesic_shortest_path,latent_euclidean_distance,shortest_path_touches_horseshoe_region
321,3,55,safe_corner,random_mlp_043,0.16918964,0.17717566,165.23988788224875,False
322,3,56,safe_corner,random_mlp_044,1.77287925,1.86616525,165.23988788224875,False
323,3,57,safe_corner,random_mlp_045,0.53866672,0.56030396,165.23988788224875,False
324,3,58,safe_corner,random_mlp_046,0.17476566,0.18560424,165.23988788224875,False
325,3,59,safe_corner,random_mlp_047,0.16208195,0.16525585,165.23988788224875,False
326,3,60,safe_corner,random_mlp_048,0.17003439,0.18560424,165.23988788224875,False
327,3,61,safe_corner,random_mlp_049,0.16869591,0.18560424,165.23988788224875,False
328,3,62,safe_corner,random_mlp_050,0.16513166,0.17964434,165.23988788224875,False
329,3,63,safe_corner,random_mlp_051,1.83753193,1.86309757,165.23988788224875,False
330,3,64,safe_corner,random_mlp_052,0.52506798,0.55127638,165.23988788224875,False
331,3,65,safe_corner,random_mlp_053,0.90266998,0.91218661,165.23988788224875,True
332,3,66,safe_corner,random_mlp_054,0.1752958,0.19403283,165.23988788224875,False
333,3,67,safe_corner,random_mlp_055,0.09468286,0.08633094,165.23988788224875,False
334,3,68,safe_corner,random_mlp_056,1.23639537,1.28508933,165.23988788224875,False
335,3,69,safe_corner,random_mlp_057,0.17500069,0.18560424,165.23988788224875,False
336,3,70,safe_corner,random_mlp_058,0.61019034,0.65199581,165.23988788224875,False
337,3,71,safe_corner,random_mlp_059,0.16928204,0.18560424,165.23988788224875,False
338,3,72,safe_corner,random_mlp_060,0.17667139,0.18560424,165.23988788224875,False
339,3,73,safe_corner,random_mlp_061,0.17527263,0.19156415,165.23988788224875,False
340,3,74,safe_corner,random_mlp_062,1.68787878,1.75846336,165.23988788224875,False
341,3,75,safe_corner,random_mlp_063,0.3495314,0.37120849,165.23988788224875,False
342,3,76,safe_corner,random_mlp_064,0.12123459,0.12209038,165.23988788224875,False
343,3,77,safe_corner,random_mlp_065,0.18363086,0.19999273,165.23988788224875,False
344,3,78,safe_corner,random_mlp_066,0.17057452,0.17717566,165.23988788224875,False
345,3,79,safe_corner,random_mlp_067,0.16514455,0.17121575,165.23988788224875,False
346,3,80,safe_corner,random_mlp_068,0.83412255,1.03699378,165.23988788224875,False
347,3,81,safe_corner,random_mlp_069,0.86612032,0.92946733,165.23988788224875,False
348,3,82,safe_corner,random_mlp_070,1.19189399,1.21561556,165.23988788224875,False
349,3,83,safe_corner,random_mlp_071,0.59904152,0.60184787,165.23988788224875,False
350,3,84,safe_corner,random_mlp_072,0.20992463,0.23472962,165.23988788224875,False
351,3,85,safe_corner,random_mlp_073,0.19176631,0.19897017,165.23988788224875,False
352,3,86,safe_corner,random_mlp_074,0.1775906,0.19403283,165.23988788224875,False
353,3,87,safe_corner,random_mlp_075,1.81169996,1.83678927,165.23988788224875,False
354,3,88,safe_corner,random_mlp_076,0.16684245,0.17121575,165.23988788224875,False
355,3,89,safe_corner,random_mlp_077,0.16625197,0.18560424,165.23988788224875,False
356,3,90,safe_corner,random_mlp_078,0.14522179,0.15086736,165.23988788224875,False
357,3,91,safe_corner,random_mlp_079,0.18653614,0.20595264,165.23988788224875,False
358,4,5,inside_horseshoe_route,right_field_route,0.78003479,2.54506836,17.793862845631434,True
359,4,6,inside_horseshoe_route,diag_left_of_u_wall,0.34687291,2.41190528,18.97787625926541,True
360,4,7,inside_horseshoe_route,diag_inside_left_wall,0.13838006,0.13894754,14.79317874796203,True
361,4,8,inside_horseshoe_route,diag_below_u_bottom,0.28974898,2.85547977,21.15106033336098,True
362,4,9,inside_horseshoe_route,diag_inside_bottom,0.08047653,0.06947377,17.567725637032694,True
363,4,10,inside_horseshoe_route,diag_right_outer_wall,0.50915752,2.03286721,17.949483171169863,True
364,4,11,inside_horseshoe_route,diag_inside_right_wall,0.27907542,2.36524858,16.807679356759248,True
365,4,12,inside_horseshoe_route,random_mlp_000,0.79660213,2.80056993,145.3742347447642,True
366,4,13,inside_horseshoe_route,random_mlp_001,0.88877044,2.93355757,145.3742347447642,True
367,4,14,inside_horseshoe_route,random_mlp_002,0.78254617,2.78865012,145.3742347447642,True
368,4,15,inside_horseshoe_route,random_mlp_003,0.53109344,2.80286316,145.3742347447642,True
369,4,16,inside_horseshoe_route,random_mlp_004,0.77564529,2.77426163,145.3742347447642,True
370,4,17,inside_horseshoe_route,random_mlp_005,0.38986108,2.18764936,145.3742347447642,True
371,4,18,inside_horseshoe_route,random_mlp_006,0.95182375,3.02584841,145.3742347447642,True
372,4,19,inside_horseshoe_route,random_mlp_007,0.78078866,2.78865012,145.3742347447642,True
373,4,20,inside_horseshoe_route,random_mlp_008,0.7584658,2.65072513,145.3742347447642,True
374,4,21,inside_horseshoe_route,random_mlp_009,0.80329165,2.80056993,145.3742347447642,True
375,4,22,inside_horseshoe_route,random_mlp_010,0.71644479,2.28198532,145.3742347447642,True
376,4,23,inside_horseshoe_route,random_mlp_011,0.80522138,2.80056993,145.3742347447642,True
377,4,24,inside_horseshoe_route,random_mlp_012,0.66597405,2.88281063,145.3742347447642,True
378,4,25,inside_horseshoe_route,random_mlp_013,1.75792228,2.11136857,145.3742347447642,True
379,4,26,inside_horseshoe_route,random_mlp_014,0.77253927,2.75987314,145.3742347447642,True
380,4,27,inside_horseshoe_route,random_mlp_015,0.79092873,2.78022154,145.3742347447642,True
381,4,28,inside_horseshoe_route,random_mlp_016,0.60461265,1.8304058,145.3742347447642,True
382,4,29,inside_horseshoe_route,random_mlp_017,1.59757118,2.03388977,145.3742347447642,True
383,4,30,inside_horseshoe_route,random_mlp_018,1.03856627,2.18391001,145.3742347447642,True
384,4,31,inside_horseshoe_route,random_mlp_019,0.33771328,2.19854662,145.3742347447642,True
385,4,32,inside_horseshoe_route,random_mlp_020,0.55586252,1.99566165,145.3742347447642,True
386,4,33,inside_horseshoe_route,random_mlp_021,0.75610932,2.89924424,145.3742347447642,True
387,4,34,inside_horseshoe_route,random_mlp_022,0.79650741,2.79461003,145.3742347447642,True
388,4,35,inside_horseshoe_route,random_mlp_023,0.97395619,2.63097574,145.3742347447642,True
389,4,36,inside_horseshoe_route,random_mlp_024,1.29387197,2.03984968,145.3742347447642,True
390,4,37,inside_horseshoe_route,random_mlp_025,0.67504188,2.88281063,145.3742347447642,True
391,4,38,inside_horseshoe_route,random_mlp_026,0.78015963,2.78865012,145.3742347447642,True
392,4,39,inside_horseshoe_route,random_mlp_027,0.78130512,2.77426163,145.3742347447642,True
393,4,40,inside_horseshoe_route,random_mlp_028,0.80062955,2.80056993,145.3742347447642,True
394,4,41,inside_horseshoe_route,random_mlp_029,0.84240759,2.76685561,145.3742347447642,True
395,4,42,inside_horseshoe_route,random_mlp_030,0.7837457,2.78865012,145.3742347447642,True
396,4,43,inside_horseshoe_route,random_mlp_031,0.80562956,2.80056993,145.3742347447642,True
397,4,44,inside_horseshoe_route,random_mlp_032,0.79176208,2.79461003,145.3742347447642,True
398,4,45,inside_horseshoe_route,random_mlp_033,1.09515209,2.21166443,145.3742347447642,True
399,4,46,inside_horseshoe_route,random_mlp_034,0.7735801,2.63386797,145.3742347447642,True
400,4,47,inside_horseshoe_route,random_mlp_035,0.80302672,2.80056993,145.3742347447642,True
401,4,48,inside_horseshoe_route,random_mlp_036,0.78862691,2.7201989,145.3742347447642,True
402,4,49,inside_horseshoe_route,random_mlp_037,1.0876014,3.09140739,145.3742347447642,True
403,4,50,inside_horseshoe_route,random_mlp_038,0.55169783,2.66451462,145.3742347447642,True
404,4,51,inside_horseshoe_route,random_mlp_039,0.77372425,2.77426163,145.3742347447642,True
405,4,52,inside_horseshoe_route,random_mlp_040,0.72624225,2.91857008,145.3742347447642,True
406,4,53,inside_horseshoe_route,random_mlp_041,0.76733757,2.85710133,145.3742347447642,True
407,4,54,inside_horseshoe_route,random_mlp_042,1.52617224,1.65238303,145.3742347447642,True
408,4,55,inside_horseshoe_route,random_mlp_043,0.79693216,2.77179295,145.3742347447642,True
409,4,56,inside_horseshoe_route,random_mlp_044,1.49493032,1.68711991,145.3742347447642,True
410,4,57,inside_horseshoe_route,random_mlp_045,0.46609991,2.42237898,145.3742347447642,True
411,4,58,inside_horseshoe_route,random_mlp_046,0.78510475,2.78022154,145.3742347447642,True
412,4,59,inside_horseshoe_route,random_mlp_047,0.79787388,2.80056993,145.3742347447642,True
413,4,60,inside_horseshoe_route,random_mlp_048,0.79101738,2.78022154,145.3742347447642,True
414,4,61,inside_horseshoe_route,random_mlp_049,0.82232881,2.75493579,145.3742347447642,True
415,4,62,inside_horseshoe_route,random_mlp_050,0.79370803,2.79461003,145.3742347447642,True
416,4,63,inside_horseshoe_route,random_mlp_051,1.7586898,2.11136857,145.3742347447642,True
417,4,64,inside_horseshoe_route,random_mlp_052,0.77634212,2.43694291,145.3742347447642,True
418,4,65,inside_horseshoe_route,random_mlp_053,0.40747439,2.02835342,145.3742347447642,True
419,4,66,inside_horseshoe_route,random_mlp_054,0.78285856,2.78865012,145.3742347447642,True
420,4,67,inside_horseshoe_route,random_mlp_055,1.04337381,2.97629948,145.3742347447642,True
421,4,68,inside_horseshoe_route,random_mlp_056,0.59796991,2.84109128,145.3742347447642,True
422,4,69,inside_horseshoe_route,random_mlp_057,0.78889268,2.78022154,145.3742347447642,True
423,4,70,inside_horseshoe_route,random_mlp_058,0.56016139,2.80533184,145.3742347447642,True
424,4,71,inside_horseshoe_route,random_mlp_059,0.79049741,2.78022154,145.3742347447642,True
425,4,72,inside_horseshoe_route,random_mlp_060,0.78625514,2.78022154,145.3742347447642,True
426,4,73,inside_horseshoe_route,random_mlp_061,0.78912408,2.76583305,145.3742347447642,True
427,4,74,inside_horseshoe_route,random_mlp_062,1.46273054,1.74365131,145.3742347447642,True
428,4,75,inside_horseshoe_route,random_mlp_063,0.62246362,2.61990304,145.3742347447642,True
429,4,76,inside_horseshoe_route,random_mlp_064,1.06965091,3.06263041,145.3742347447642,True
430,4,77,inside_horseshoe_route,random_mlp_065,0.77558334,2.77426163,145.3742347447642,True
431,4,78,inside_horseshoe_route,random_mlp_066,0.79540951,2.77179295,145.3742347447642,True
432,4,79,inside_horseshoe_route,random_mlp_067,0.79743062,2.78618144,145.3742347447642,True
433,4,80,inside_horseshoe_route,random_mlp_068,0.73177792,2.02997498,145.3742347447642,True
434,4,81,inside_horseshoe_route,random_mlp_069,0.62843671,2.0110727,145.3742347447642,True
435,4,82,inside_horseshoe_route,random_mlp_070,1.27184584,2.0577294,145.3742347447642,True
436,4,83,inside_horseshoe_route,random_mlp_071,0.94627704,2.36253179,145.3742347447642,True
437,4,84,inside_horseshoe_route,random_mlp_072,0.85227774,2.97816915,145.3742347447642,True
438,4,85,inside_horseshoe_route,random_mlp_073,0.79877118,2.89183822,145.3742347447642,True
439,4,86,inside_horseshoe_route,random_mlp_074,0.7794939,2.78865012,145.3742347447642,True
440,4,87,inside_horseshoe_route,random_mlp_075,1.02553686,3.02193362,145.3742347447642,True
441,4,88,inside_horseshoe_route,random_mlp_076,0.79499704,2.78618144,145.3742347447642,True
442,4,89,inside_horseshoe_route,random_mlp_077,0.79394367,2.78022154,145.3742347447642,True
443,4,90,inside_horseshoe_route,random_mlp_078,1.08586343,3.09140739,145.3742347447642,True
444,4,91,inside_horseshoe_route,random_mlp_079,0.77547888,2.75987314,145.3742347447642,True
445,5,6,right_field_route,diag_left_of_u_wall,1.12121747,1.34817964,11.106345542905409,True
446,5,7,right_field_route,diag_inside_left_wall,0.9012896,2.65030158,7.407586130106324,True
447,5,8,right_field_route,diag_below_u_bottom,0.82828414,0.89617656,13.924931471818958,True
448,5,9,right_field_route,diag_inside_bottom,0.82205544,2.61454213,8.672547901030368,True
449,5,10,right_field_route,diag_right_outer_wall,0.52613454,0.54591547,2.3820160500795544,False
450,5,11,right_field_route,diag_inside_right_wall,0.50442906,0.51551694,2.952477921744003,True
451,5,12,right_field_route,random_mlp_000,1.55065561,1.65280659,159.41091187370193,True
452,5,13,right_field_route,random_mlp_001,1.62399576,1.74365131,159.41091187370193,False
453,5,14,right_field_route,random_mlp_002,1.53425986,1.62402961,159.41091187370193,True
454,5,15,right_field_route,random_mlp_003,1.13275171,1.22668826,159.41091187370193,False
455,5,16,right_field_route,random_mlp_004,1.52964359,1.6180697,159.41091187370193,True
456,5,17,right_field_route,random_mlp_005,1.14799678,1.58435537,159.41091187370193,True
457,5,18,right_field_route,random_mlp_006,1.66793084,1.79379925,159.41091187370193,False
458,5,19,right_field_route,random_mlp_007,1.53282137,1.62402961,159.41091187370193,True
459,5,20,right_field_route,random_mlp_008,1.53159044,1.66225773,159.41091187370193,True
460,5,21,right_field_route,random_mlp_009,1.55566641,1.65280659,159.41091187370193,True
461,5,22,right_field_route,random_mlp_010,1.4675241,1.82462134,159.41091187370193,True
462,5,23,right_field_route,random_mlp_011,1.55762007,1.65280659,159.41091187370193,True
463,5,24,right_field_route,random_mlp_012,1.32725601,1.4484755,159.41091187370193,False
464,5,25,right_field_route,random_mlp_013,2.29012442,2.69202093,159.41091187370193,True
465,5,26,right_field_route,random_mlp_014,1.52880106,1.61210979,159.41091187370193,True
466,5,27,right_field_route,random_mlp_015,1.54687088,1.63245819,159.41091187370193,True
467,5,28,right_field_route,random_mlp_016,1.22393435,1.9177593,159.41091187370193,True
468,5,29,right_field_route,random_mlp_017,2.16897558,2.61454213,159.41091187370193,True
469,5,30,right_field_route,random_mlp_018,1.77995874,2.11895003,159.41091187370193,True
470,5,31,right_field_route,random_mlp_019,1.10056782,1.53769867,159.41091187370193,True
471,5,32,right_field_route,random_mlp_020,1.24881552,1.82402234,159.41091187370193,True
472,5,33,right_field_route,random_mlp_021,1.46119273,1.57448067,159.41091187370193,False
473,5,34,right_field_route,random_mlp_022,1.54994169,1.6384181,159.41091187370193,True
474,5,35,right_field_route,random_mlp_023,1.75381616,1.94015281,159.41091187370193,True
475,5,36,right_field_route,random_mlp_024,1.95177372,2.54813603,159.41091187370193,True
476,5,37,right_field_route,random_mlp_025,1.33661716,1.4484755,159.41091187370193,False
477,5,38,right_field_route,random_mlp_026,1.53244958,1.62402961,159.41091187370193,True
478,5,39,right_field_route,random_mlp_027,1.53475886,1.6180697,159.41091187370193,True
479,5,40,right_field_route,random_mlp_028,1.55502916,1.65280659,159.41091187370193,True
480,5,41,right_field_route,random_mlp_029,1.60589528,1.69844073,159.41091187370193,True
481,5,42,right_field_route,random_mlp_030,1.53646451,1.62402961,159.41091187370193,True
482,5,43,right_field_route,random_mlp_031,1.55823817,1.65280659,159.41091187370193,True
483,5,44,right_field_route,random_mlp_032,1.54407248,1.6384181,159.41091187370193,True
484,5,45,right_field_route,random_mlp_033,0.549025,0.58107592,159.41091187370193,False
485,5,46,right_field_route,random_mlp_034,1.54930538,1.70295452,159.41091187370193,True
486,5,47,right_field_route,random_mlp_035,1.55605426,1.65280659,159.41091187370193,True
487,5,48,right_field_route,random_mlp_036,1.55608055,1.66719507,159.41091187370193,True
488,5,49,right_field_route,random_mlp_037,1.8169293,1.95207263,159.41091187370193,False
489,5,50,right_field_route,random_mlp_038,1.29570625,1.38189396,159.41091187370193,True
490,5,51,right_field_route,random_mlp_039,1.52943624,1.6180697,159.41091187370193,True
491,5,52,right_field_route,random_mlp_040,0.53135266,0.57613857,159.41091187370193,False
492,5,53,right_field_route,random_mlp_041,1.49835727,1.61662358,159.41091187370193,False
493,5,54,right_field_route,random_mlp_042,1.51242564,1.61066368,159.41091187370193,False
494,5,55,right_field_route,random_mlp_043,1.55404894,1.64088677,159.41091187370193,True
495,5,56,right_field_route,random_mlp_044,1.94383697,2.26777227,159.41091187370193,True
496,5,57,right_field_route,random_mlp_045,1.24542309,1.44498427,159.41091187370193,True
497,5,58,right_field_route,random_mlp_046,1.53947022,1.63245819,159.41091187370193,True
498,5,59,right_field_route,random_mlp_047,1.5517715,1.65280659,159.41091187370193,True
499,5,60,right_field_route,random_mlp_048,1.54588365,1.63245819,159.41091187370193,True
500,5,61,right_field_route,random_mlp_049,1.58516383,1.66966375,159.41091187370193,True
501,5,62,right_field_route,random_mlp_050,1.54699965,1.6384181,159.41091187370193,True
502,5,63,right_field_route,random_mlp_051,2.29123404,2.69202093,159.41091187370193,True
503,5,64,right_field_route,random_mlp_052,1.55073844,1.80427294,159.41091187370193,True
504,5,65,right_field_route,random_mlp_053,1.10023784,1.68405224,159.41091187370193,True
505,5,66,right_field_route,random_mlp_054,1.53602372,1.62402961,159.41091187370193,True
506,5,67,right_field_route,random_mlp_055,1.79157396,1.90439337,159.41091187370193,False
507,5,68,right_field_route,random_mlp_056,0.63890297,0.65361737,159.41091187370193,False
508,5,69,right_field_route,random_mlp_057,1.54537757,1.63245819,159.41091187370193,True
509,5,70,right_field_route,random_mlp_058,1.16188464,1.26142514,159.41091187370193,False
510,5,71,right_field_route,random_mlp_059,1.54458192,1.63245819,159.41091187370193,True
511,5,72,right_field_route,random_mlp_060,1.54237231,1.63245819,159.41091187370193,True
512,5,73,right_field_route,random_mlp_061,1.54584009,1.62649828,159.41091187370193,True
513,5,74,right_field_route,random_mlp_062,1.95185773,2.32430367,159.41091187370193,True
514,5,75,right_field_route,random_mlp_063,1.38985322,1.50645302,159.41091187370193,True
515,5,76,right_field_route,random_mlp_064,1.80429891,1.94015281,159.41091187370193,False
516,5,77,right_field_route,random_mlp_065,1.5298649,1.6180697,159.41091187370193,True
517,5,78,right_field_route,random_mlp_066,1.5525416,1.64088677,159.41091187370193,True
518,5,79,right_field_route,random_mlp_067,1.55286186,1.64684668,159.41091187370193,True
519,5,80,right_field_route,random_mlp_068,1.44620401,1.99523809,159.41091187370193,True
520,5,81,right_field_route,random_mlp_069,1.32942869,1.86821037,159.41091187370193,True
