dataset,seed,cell_x,cell_y,centroid_index,fitness,home_depth,bulk_depth,median_bulk_depth,centroid_to_home_euclidean,high_blowup_target,high_blowup_touch_count,any_disagreement_target,any_disagreement_touch_count,geodesic_assignment_count,log_geodesic_assignment_count
horseshoe,1001,20,12,512,10.99599999999996,12.752721360922767,26.72312853806193,21.84662431926191,12.673626741567055,True,1,True,8,27,3.332204510175204
horseshoe,1001,20,13,513,13.443999999999983,13.760947641450382,26.877649134105585,22.116624122951848,13.600243437028121,False,0,True,13,54,4.007333185232471
horseshoe,1001,20,14,514,10.986999999999979,14.906929683142739,27.233736661656426,22.353914782446523,14.653416242934732,False,0,True,10,82,4.418840607796598
horseshoe,1001,20,15,515,9.762999999999986,15.873252891098264,27.888194443947576,23.059832285737805,15.807870600159731,False,0,True,2,7,2.0794415416798357
horseshoe,1001,21,7,532,8.018999999999998,14.83206153619749,31.071444031672158,26.253926711533506,14.536451865041027,False,0,True,7,11,2.4849066497880004
horseshoe,1001,21,8,533,3.884999999999997,15.114807663672124,31.478180965513022,26.722974377365535,14.443107116699224,False,0,True,7,10,2.3978952727983707
horseshoe,1001,21,9,534,1.7810000000000021,16.452847232276653,32.68686505523996,27.874712137509956,14.536451865041027,False,0,True,1,1,0.6931471805599453
horseshoe,1002,2,8,58,19.894999999999925,45.167706803800044,38.01396362979028,39.33956303945356,44.89461285077542,False,0,False,0,0,0.0
horseshoe,1002,2,9,59,23.484999999999943,45.11040592961966,37.9228542931229,39.23368553944858,44.702688105234266,False,0,True,1,1,0.6931471805599453
horseshoe,1002,3,7,82,16.534999999999922,43.310017780538544,36.27213770452942,37.55921912739577,42.06774980252391,False,0,True,2,3,1.3862943611198906
horseshoe,1002,3,8,83,19.999999999999922,42.043228577545996,34.99550720511287,36.2837863454405,41.725719583998675,True,1,True,11,20,3.044522437723423
horseshoe,1002,3,9,84,20.54999999999993,41.88562073359961,34.551349855720844,35.89786588991262,41.51914902325594,False,0,True,6,7,2.0794415416798357
horseshoe,1002,3,10,85,21.024999999999917,41.761920520534865,34.5835641641799,35.95647005680608,41.450063400268554,False,0,True,3,8,2.1972245773362196
horseshoe,1002,4,7,107,16.49499999999991,41.1866118941458,34.29585039419095,35.45699334836822,38.929906516630204,False,0,True,3,3,1.3862943611198906
horseshoe,1002,4,8,108,20.49999999999995,39.03802403457132,32.27365318347238,33.487274774845496,38.560053458836215,False,0,True,6,16,2.833213344056216
horseshoe,1002,4,9,109,22.56999999999995,38.7346382945013,31.603796246317067,32.78423381040055,38.33642893595008,True,1,True,7,11,2.4849066497880004
horseshoe,1002,4,10,110,21.52999999999991,38.436759241152345,31.482437645739076,32.713852390911576,38.26159698486328,True,1,True,2,4,1.6094379124341003
horseshoe,1002,4,15,115,25.204999999999906,40.75318371058287,32.599027112799725,33.98564437172512,40.09051380387133,False,0,True,1,2,1.0986122886681098
horseshoe,1002,4,16,116,29.699999999999942,41.55056836695309,33.37184255430954,34.783029028095335,40.86931702485337,True,1,True,2,4,1.6094379124341003
horseshoe,1002,5,7,132,16.69999999999992,36.668157352220675,30.651718594433543,31.46584913804664,35.80100983916121,False,0,True,2,2,1.0986122886681098
horseshoe,1002,5,8,133,16.92999999999993,35.955512327041205,29.633751297416918,30.6534156996142,35.39848029023926,True,1,True,3,14,2.70805020110221
horseshoe,1002,5,9,134,24.52499999999986,35.42766000433336,28.7492187578412,29.614948706825043,35.15475028600405,False,0,True,7,18,2.9444389791664403
horseshoe,1002,5,10,135,21.46499999999993,35.22795396064587,28.59279739286214,29.509735731954436,35.07313056945801,False,0,True,6,12,2.5649493574615367
horseshoe,1002,5,12,137,20.21499999999996,38.35077905898127,29.505621800451436,30.31070202424986,35.39848029023927,False,0,True,1,1,0.6931471805599453
horseshoe,1002,5,13,138,20.75999999999989,38.448911159417094,30.528849461272156,31.68137182055934,35.80100983916121,False,0,True,1,1,0.6931471805599453
horseshoe,1002,5,15,140,26.63499999999994,37.645766793337444,29.5450474594007,30.878227454479685,37.059735308938045,False,0,True,3,4,1.6094379124341003
horseshoe,1002,5,16,141,25.014999999999926,38.571920139493756,30.101050336194486,31.497257847922196,37.90086751234226,False,0,True,2,2,1.0986122886681098
horseshoe,1002,5,18,143,28.689999999999927,41.745875566502,32.2650022149123,33.78656963441654,39.96212194818458,False,0,True,3,5,1.791759469228055
horseshoe,1002,6,8,158,19.484999999999978,32.80168304899798,27.13265996175453,27.790925851227154,32.24220412957128,True,1,True,10,28,3.367295829986474
horseshoe,1002,6,9,159,18.459999999999944,32.37139955247346,26.3608297990103,26.89943170820499,31.974423965816605,True,1,True,9,15,2.772588722239781
horseshoe,1002,6,10,160,21.209999999999905,32.03993651746828,25.71576178427121,26.160085129887047,31.884664154052732,False,0,True,7,18,2.9444389791664403
horseshoe,1002,6,12,162,28.704999999999874,32.93477665667565,25.26148443452061,25.87446012845677,32.24220412957128,False,0,True,3,5,1.791759469228055
horseshoe,1002,6,13,163,20.43499999999989,34.64068409944722,25.496044932049315,25.551536930614038,32.68362932384044,False,0,True,1,1,0.6931471805599453
horseshoe,1002,6,14,164,25.80499999999995,34.23688858696408,26.500839666642804,27.469349248106326,33.2917930409518,False,0,True,4,4,1.6094379124341003
horseshoe,1002,6,15,165,27.869999999999912,34.58542837243686,26.75155217578771,27.817889033579107,34.057764187377806,True,3,True,9,16,2.833213344056216
horseshoe,1002,6,18,168,25.394999999999936,38.12358670203784,29.63362665563063,31.014516405213474,37.19514095787326,False,0,True,1,1,0.6931471805599453
horseshoe,1002,7,8,183,13.0459999999999,29.426004395000263,24.87168403365998,24.953657299774726,29.09294903532063,False,0,True,1,1,0.6931471805599453
horseshoe,1002,7,9,184,19.98499999999993,29.0272056103519,23.993004499160232,24.479097456112285,28.7958980478923,True,1,True,12,39,3.6888794541139363
horseshoe,1002,7,10,185,21.07999999999995,28.888714375738026,23.417972477569773,23.406128731529567,28.69619773864746,False,0,True,6,14,2.70805020110221
horseshoe,1002,7,11,186,26.149999999999924,29.18446340521416,23.00069205596604,22.675503800109208,28.7958980478923,False,0,True,3,3,1.3862943611198906
horseshoe,1002,7,12,187,28.159999999999876,29.437741086689503,22.335047876413174,21.59078834394119,29.09294903532063,False,0,True,5,6,1.9459101490553132
horseshoe,1002,7,13,188,21.109999999999893,30.26414256013071,22.359422572578197,22.511524166627805,29.58140602163838,False,0,False,0,1,0.6931471805599453
horseshoe,1002,7,14,189,31.094999999999935,30.89303847383654,23.325989143171203,23.906456314290622,30.251998947513982,False,0,True,6,10,2.3978952727983707
horseshoe,1002,7,15,190,29.039999999999903,32.10267012169395,23.953066299611084,25.075282262191244,31.092945468093802,False,0,True,6,10,2.3978952727983707
horseshoe,1002,7,17,192,24.43499999999995,33.50959470939547,26.266942251200607,27.37380979009832,33.23159297083277,False,0,True,2,2,1.0986122886681098
horseshoe,1002,7,18,193,21.729999999999922,34.880379891247046,27.37179375758369,28.35757874352757,34.50099226565638,False,0,True,1,1,0.6931471805599453
horseshoe,1002,8,8,208,16.099999999999913,26.237713984293556,22.83628931548946,22.518820924694978,25.953271011086798,False,0,True,3,7,2.0794415416798357
horseshoe,1002,8,9,209,16.949999999999964,25.99232379970411,21.737985316859447,21.438997475322854,25.61984264174475,False,0,True,7,27,3.332204510175204
horseshoe,1002,8,10,210,21.189999999999962,25.639250234964003,21.04281142369349,20.51397555370518,25.507731323242187,False,0,True,11,21,3.091042453358316
horseshoe,1002,8,11,211,20.22999999999995,25.8925809368585,20.622657863329106,19.80317586421939,25.61984264174475,False,0,True,9,13,2.6390573296152584
horseshoe,1002,8,12,212,24.349999999999977,26.37579176259693,20.41108147608236,19.61067390266953,25.953271011086798,False,0,True,8,17,2.8903717578961645
horseshoe,1002,8,13,213,21.84999999999989,27.044947505968622,20.671832477011343,20.23459457810102,26.499663673718167,False,0,True,1,2,1.0986122886681098
horseshoe,1002,8,14,214,27.009999999999895,27.78502452309632,21.033633425366432,21.545933686853854,27.246211349902246,False,0,True,14,31,3.4657359027997265
horseshoe,1002,8,15,215,25.36999999999992,28.598735432233113,22.035043693088884,23.042263560226466,28.17700925373397,False,0,True,6,11,2.4849066497880004
horseshoe,1002,8,16,216,23.62499999999993,29.629707589832776,23.00365907426732,23.600078876004922,29.274487655714513,False,0,True,1,2,1.0986122886681098
horseshoe,1002,8,17,217,21.599999999999984,30.8295097072535,24.153694768873343,24.65786339602026,30.520671093248538,False,0,True,1,1,0.6931471805599453
horseshoe,1002,8,18,218,26.714999999999932,32.7920817259093,25.411178438412623,25.845017505807697,31.89813568091459,False,0,True,3,3,1.3862943611198906
horseshoe,1002,9,8,233,15.441999999999942,23.071746538344165,21.316481834393894,20.610266247098266,22.827122134478717,False,0,True,1,7,2.0794415416798357
horseshoe,1002,9,9,234,16.534999999999922,22.93049305058505,20.235163527182287,19.6469749422377,22.44730642538771,False,0,True,19,55,4.02535169073515
horseshoe,1002,9,10,235,16.504999999999928,22.464400588071854,19.448767550433526,19.406752794578654,22.319264907836914,False,0,True,10,37,3.6375861597263857
horseshoe,1002,9,11,236,20.499999999999968,22.685961940199178,18.95704792732212,18.829412264830935,22.44730642538771,False,0,True,4,15,2.772588722239781
horseshoe,1002,9,12,237,21.67499999999995,23.036801333721996,18.834165805134152,18.709417515158545,22.82712213447872,False,0,True,7,23,3.1780538303479458
horseshoe,1002,9,13,238,28.72499999999991,23.899414249292516,19.07778069600574,18.993659924946527,23.446479556378353,True,3,True,7,19,2.995732273553991
horseshoe,1002,9,14,239,26.4749999999999,24.80172462812083,19.414284778367954,19.527524340188812,24.28705955217782,False,0,True,7,26,3.295836866004329
horseshoe,1002,9,15,240,26.11499999999987,25.614488364427068,20.152022202104416,20.21162030033092,25.32684503155692,False,0,True,6,12,2.5649493574615367
horseshoe,1002,9,16,241,26.39499999999988,26.85828789975696,21.368970032699377,21.75930847135633,26.542435010226004,True,1,True,4,6,1.9459101490553132
horseshoe,1002,9,17,242,23.839999999999947,28.625525178099167,22.686211546210497,22.91787374600156,27.910868720800266,False,0,True,2,3,1.3862943611198906
horseshoe,1002,9,18,243,25.39999999999996,30.875885133516793,23.852585606626427,24.333463316662794,29.410819245398898,True,1,True,7,10,2.3978952727983707
horseshoe,1002,10,4,254,7.307999999999999,24.861603431856686,28.60338734673552,29.827296391311606,23.923601760685944,False,0,True,1,1,0.6931471805599453
horseshoe,1002,10,7,257,7.478999999999998,20.51207416107014,21.537992773349877,21.635706345015404,20.434658512426687,False,0,False,0,0,0.0
horseshoe,1002,10,8,258,11.846999999999952,19.99037834061103,20.237196884582197,19.99037834061103,19.72093734775892,False,0,True,5,47,3.871201010907891
horseshoe,1002,10,9,259,17.049999999999937,19.726852664686213,19.16500134893453,19.33030194576874,19.280026729418108,False,0,True,20,99,4.605170185988092
horseshoe,1002,10,10,260,19.454999999999917,19.197541519514637,18.296187675641455,17.881850956591794,19.13079849243164,False,0,True,13,102,4.634728988229636
horseshoe,1002,10,11,261,22.314999999999966,19.554607787653573,17.841126986271444,17.764444540593324,19.280026729418108,False,0,True,6,54,4.007333185232471
horseshoe,1002,10,12,262,21.144999999999925,19.95189333709444,17.68811088602611,17.925887703695196,19.72093734775892,False,0,True,11,47,3.871201010907891
horseshoe,1002,10,13,263,26.9649999999999,20.97923455394047,17.806811212360618,17.639035184164474,20.434658512426687,False,0,True,11,35,3.58351893845611
horseshoe,1002,10,14,264,26.394999999999893,21.681072335554873,18.17934510838343,17.870894247093027,21.393903959372544,False,0,True,9,27,3.332204510175204
horseshoe,1002,10,15,265,24.174999999999876,22.88128511708032,18.961832184109504,19.16390161156807,22.567386738041336,False,0,True,3,12,2.5649493574615367
horseshoe,1002,10,16,266,22.39999999999994,24.118222708523437,20.103679079184108,20.417336929756143,23.923601760685944,False,0,True,4,6,1.9459101490553132
horseshoe,1002,10,17,267,26.35499999999995,25.93668004552066,21.276793085361742,21.587025425473637,25.43333359356518,False,0,True,4,4,1.6094379124341003
horseshoe,1002,10,18,268,24.809999999999935,27.787890022180505,22.85280364585531,22.890007078956216,27.0709097301393,True,2,True,10,17,2.8903717578961645
horseshoe,1002,11,3,278,6.518999999999997,24.314190303879986,28.98020563733319,30.40800195368521,23.130606537177748,False,0,True,1,4,1.6094379124341003
horseshoe,1002,11,4,279,7.268000000000001,23.01086974109253,26.89814722209412,28.176262725451615,21.45947861202724,True,1,True,6,21,3.091042453358316
horseshoe,1002,11,5,280,9.934999999999944,21.033793860719534,24.817840818884623,25.999486820174457,19.93633480057162,True,2,True,9,41,3.7376696182833684
horseshoe,1002,11,6,281,10.394999999999941,19.105627613896317,22.355414767163293,23.338275356200764,18.59757047893663,False,0,True,8,37,3.6375861597263857
horseshoe,1002,11,7,282,10.810999999999973,17.843700078582742,20.86776872821497,21.73690022361609,17.485587482714198,False,0,True,5,58,4.07753744390572
horseshoe,1002,11,8,283,11.99999999999996,16.779144186849955,19.53814440236417,19.963005151174038,16.645896520475898,False,0,True,15,170,5.14166355650266
horseshoe,1002,11,9,284,15.439999999999982,16.53888475778742,18.450161251083927,18.900069842642882,16.121102064785635,False,0,True,11,183,5.214935757608986
horseshoe,1002,11,10,285,16.914999999999953,16.01567063468188,17.60113728898834,17.185448902315354,15.942332077026364,False,0,True,10,164,5.10594547390058
horseshoe,1002,11,11,286,20.719999999999953,16.416650231062928,17.12238579057252,17.105637813556996,16.121102064785635,False,0,True,8,127,4.852030263919617
horseshoe,1002,11,12,287,17.844999999999963,17.033028283569788,16.92490423347494,17.033028283569788,16.645896520475898,False,0,True,9,69,4.248495242049359
horseshoe,1002,11,13,288,22.794999999999913,17.712331873626717,17.007533421979733,16.729645906186054,17.485587482714198,False,0,True,14,48,3.8918202981106265
horseshoe,1002,11,14,289,26.029999999999937,18.80025343088077,17.414919149505184,17.31260953561505,18.59757047893663,False,0,True,11,36,3.6109179126442243
horseshoe,1002,11,15,290,24.95499999999995,20.12002159063986,18.07926629294154,17.833528565043625,19.93633480057162,True,1,True,11,28,3.367295829986474
horseshoe,1002,11,16,291,23.7749999999999,21.815386238295382,19.11825918431119,19.598039885226665,21.45947861202724,False,0,True,4,12,2.5649493574615367
horseshoe,1002,11,17,292,22.92499999999995,23.553711739081432,20.32202593518706,20.211032102749396,23.130606537177748,True,1,True,9,22,3.1354942159291497
horseshoe,1002,11,18,293,20.854999999999954,25.19842916777568,22.32450864354012,22.513726905071383,24.91996498218867,False,0,True,6,12,2.5649493574615367
horseshoe,1002,12,3,303,3.137999999999995,21.269458470045087,28.181025383152992,29.579490806932654,21.06010674327706,False,0,True,1,1,0.6931471805599453
horseshoe,1002,12,5,305,8.110999999999992,17.66898382283284,23.98210803927771,25.49865740014376,17.491728975175004,False,0,True,8,17,2.8903717578961645
horseshoe,1002,12,6,306,10.216999999999935,17.31149381412588,22.232159389861035,23.579664905236672,15.949067840457293,False,0,True,8,34,3.5553480614894135
horseshoe,1002,12,7,307,10.936999999999978,15.24445887369743,20.600343306767392,21.51180777255251,14.637243827857255,False,0,True,8,57,4.060443010546419
horseshoe,1002,12,8,308,11.416999999999982,13.65984307360744,19.175425635580577,19.688208309939196,13.623105674951121,False,0,True,9,130,4.875197323201151
horseshoe,1002,12,9,309,14.549999999999992,13.365941837656134,18.242969848643398,18.81604497411547,12.976635505543399,False,0,True,11,156,5.056245805348308
horseshoe,1002,12,10,310,16.749999999999993,12.797733878486552,17.318984957905514,17.140734700111658,12.753865661621091,False,0,True,4,61,4.127134385045092
horseshoe,1002,12,11,311,22.094999999999967,13.077913503225517,16.824757347859176,16.697914977223935,12.976635505543399,False,0,True,14,87,4.477336814478207
horseshoe,1002,12,12,312,18.04499999999992,14.016732765277805,16.632443386827166,16.348515154143957,13.623105674951123,False,0,True,6,45,3.828641396489095
horseshoe,1002,12,13,313,21.10499999999999,14.992852793461394,16.675343289102617,16.298790843819965,14.637243827857256,False,0,True,9,61,4.127134385045092
horseshoe,1002,12,14,314,24.96499999999994,16.174359795082633,17.003987607081665,16.76562848275107,15.949067840457294,False,0,True,6,36,3.6109179126442243
