evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
160,mutated_elite,2.183,0.46073950530937235,-0.7778710879558747,-0.13487684726715088,-0.07052921503782272,6,4,False,False,False,146,0,8,1,3.5057010650634766,1.1815119981765747,4.458001937090922,0.6097081899642944,True,False,0.29445597824015834
161,mutated_elite,0.9839999999999912,-0.9722581617010533,0.9749934703626023,0.5132198333740234,1.5187593698501587,7,7,False,False,False,203,1,156,0,3.6897635459899902,1.7459025382995605,0.989975510964689,2.33963942527771,False,False,0.4110386088406853
162,mutated_elite,1.296000000000001,-0.7418214188896832,-0.7685914091677168,0.3112839460372925,-0.7472981214523315,6,2,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.11518660867266209
163,mutated_elite,-2.854000000000002,0.48379125477518964,-0.9693984009255189,-2.304295301437378,0.11063295602798462,1,4,False,False,False,152,0,133,0,1.2475146055221558,1.2299734354019165,0.15425435825340197,0.28716880083084106,False,False,0.6603928961525124
164,mutated_elite,-2.323999999999999,0.33910387554470023,-0.9735712573567621,-1.1745975017547607,-0.22225439548492432,3,3,False,False,False,157,0,119,0,1.1265394687652588,1.0804824829101562,0.2671432884821757,0.23478788137435913,False,False,0.3858717727768317
165,mutated_elite,2.3010000000000006,-0.9129401297169001,-0.7794503197646647,0.16072717308998108,-0.27521923184394836,6,3,False,False,False,137,0,17,0,6.471329689025879,0.19471947848796844,3.7627427139690575,0.5570992231369019,True,False,0.2564927752398137
166,mutated_elite,1.296000000000001,-0.7503285735223495,-0.7524117941450162,0.31990718841552734,-0.756975531578064,6,2,False,False,False,162,0,0,0,0.0,0.0,0.0,0.0,False,True,0.12761337348506469
167,mutated_elite,8.091999999999993,-0.8315701915616054,-0.6600429922224238,-0.026725351810455322,-0.023747213184833527,5,3,True,True,False,214,2,23,0,9.800065994262695,0.13031691312789917,6.995907165987121,0.5789424180984497,True,False,0.3083302109768723
168,mutated_elite,-1.3999999999999992,-0.9678877741309974,0.9749537196036069,0.9380180239677429,1.859359622001648,7,8,False,False,False,150,0,109,0,2.4182791709899902,1.7435665130615234,0.4747617439661581,1.1956326961517334,False,False,0.15065824897817967
169,mutated_elite,5.007999999999997,-0.4276198377912831,-0.934641987336677,-0.4536825120449066,-0.0006787590682506561,5,3,False,False,False,186,1,13,0,5.337038516998291,0.35649019479751587,7.526402798234638,0.4515075385570526,True,False,0.30643162634164395
170,mutated_elite,2.6899999999999995,-0.14159843513908474,0.12868252450693937,0.08006028831005096,1.262701392173767,6,6,False,False,False,150,0,5,0,3.152254581451416,1.0684258937835693,2.5912022574636797,1.48893141746521,True,False,0.3726751377589146
171,mutated_elite,4.8299999999999965,-0.27518723918033294,-0.5685403320433875,-0.2900455594062805,0.10435009002685547,5,4,False,False,False,190,1,19,0,4.426708698272705,0.4894561767578125,7.137402579088957,0.5250287652015686,True,False,0.24740318734857675
172,mutated_elite,4.019999999999996,-0.6151818979898362,-0.7458314635380747,-0.34947827458381653,0.0707436054944992,5,4,False,False,False,180,1,63,0,6.7277045249938965,0.1251494437456131,3.5128163781914714,1.1169819831848145,True,False,0.28618816472493
