seed,evaluation,fitness,source,blowup_ratio,geodesic_cell_x,geodesic_cell_y,geodesic_cell_arrival_rank,geodesic_cell_first_evaluation,evaluations_since_first_geodesic_cell_arrival,actual_run_inserted,actual_run_replaced
1001,12066,2.8689999999999993,mutated_elite,1.03445093985256,19,7,20,10155,1911,False,False
1001,12078,6.840999999999997,mutated_elite,1.2977004709690885,17,18,17,10022,2056,False,False
1001,12083,7.006999999999999,mutated_elite,1.0219190978410961,17,14,19,10130,1953,False,False
1001,12089,16.254999999999924,mutated_elite,1.2572118543080075,13,15,12,10024,2065,False,False
1001,12093,6.954999999999996,mutated_elite,1.061336917067709,17,16,31,10111,1982,False,False
1001,12094,10.641999999999983,mutated_elite,1.6087736165121418,19,8,13,10049,2045,False,False
1001,12103,11.161999999999987,mutated_elite,1.0426407607550556,17,16,32,10111,1992,False,False
1001,12108,9.105999999999975,mutated_elite,1.0979319901095523,11,10,17,10110,1998,False,False
1001,12117,15.356999999999958,mutated_elite,1.1060497411412058,19,16,3,11692,425,True,True
1001,12121,9.863999999999963,mutated_elite,2.0648807779817524,13,8,7,10042,2079,False,False
1001,12123,9.83299999999999,mutated_elite,1.2449607682932635,12,8,2,11368,755,False,False
1001,12125,4.942999999999998,mutated_elite,1.086064742459221,16,11,20,10010,2115,False,False
1001,12129,17.884999999999952,mutated_elite,1.2432315954798552,13,15,13,10024,2105,False,False
1001,12131,11.294999999999927,mutated_elite,1.992171069169067,14,10,8,10002,2129,False,False
1001,12132,1.2390000000000017,mutated_elite,1.0663391636712993,19,13,14,10004,2128,False,False
1001,12140,-0.5360000000000005,mutated_elite,1.007146208176657,17,10,115,10012,2128,False,False
1001,12145,5.663999999999999,mutated_elite,1.0094267810578057,17,9,166,10014,2131,False,False
1001,12147,5.030999999999997,mutated_elite,1.0328135963663279,16,7,27,10003,2144,False,False
1001,12149,7.393999999999996,mutated_elite,1.0000981413423826,20,14,31,10006,2143,False,False
1001,12153,17.55499999999993,mutated_elite,1.4700864011857517,10,11,6,10611,1542,False,False
1001,12172,18.13499999999994,mutated_elite,1.5542900851730328,12,16,10,10011,2161,False,False
1001,12181,19.184999999999974,mutated_elite,1.2123901238552866,8,13,2,11384,797,True,True
1001,12182,20.844999999999942,mutated_elite,1.012582767857644,10,16,2,11481,701,False,False
1001,12184,3.487999999999996,mutated_elite,1.0865775457428852,14,8,21,10057,2127,False,False
1001,12187,13.165999999999926,mutated_elite,1.1506945183099573,14,10,9,10002,2185,False,False
1001,12189,7.003999999999999,mutated_elite,1.6343757567367592,17,16,34,10111,2078,False,False
1001,12216,9.992999999999924,mutated_elite,1.043470470064423,17,7,17,10005,2211,False,False
1001,12218,7.787999999999997,mutated_elite,1.14882801766842,18,19,10,10028,2190,False,False
1001,12243,12.194999999999945,mutated_elite,1.1297935003457595,14,6,7,10423,1820,False,False
1001,12272,3.602999999999997,mutated_elite,1.0091113309828796,19,13,15,10004,2268,False,False
1001,12277,17.549999999999944,mutated_elite,1.0985148407294878,19,18,7,10530,1747,False,False
1001,12281,6.657999999999998,mutated_elite,1.4904758772804116,14,5,9,10090,2191,False,False
1001,12288,17.484999999999953,mutated_elite,1.0085098880972547,12,16,12,10011,2277,False,False
1001,12291,10.907999999999976,mutated_elite,1.1392057402302493,18,19,11,10028,2263,False,False
1001,12296,15.478999999999997,mutated_elite,1.7418054947513906,13,11,8,10849,1447,False,False
1001,12303,23.469999999999914,mutated_elite,1.122773524916488,10,17,8,10977,1326,False,False
1001,12307,1.7810000000000021,mutated_elite,1.4060306624629975,21,9,1,12307,0,True,False
1001,12310,6.899999999999997,mutated_elite,1.0124558096369085,19,9,32,10054,2256,False,False
1001,12315,-1.4930000000000019,mutated_elite,1.187571414595012,15,5,17,10040,2275,False,False
1001,12316,7.133999999999997,mutated_elite,1.0104250827947332,20,13,22,10069,2247,False,False
1001,12323,8.764000000000014,mutated_elite,1.279606382257771,16,13,34,10033,2290,False,False
1001,12331,20.864999999999945,mutated_elite,2.1025244847986677,7,13,3,11571,760,False,False
1001,12332,7.4529999999999985,mutated_elite,1.0158961952591643,16,5,55,10027,2305,False,False
1001,12334,19.149999999999963,mutated_elite,1.0225278354757816,18,18,12,10149,2185,True,True
1001,12344,17.429999999999914,mutated_elite,1.3700108217847198,11,13,1,12344,0,True,False
1001,12345,20.734999999999964,mutated_elite,1.6245773764896783,13,11,9,10849,1496,True,True
1001,12346,19.654999999999923,mutated_elite,1.1673308037077526,19,18,8,10530,1816,False,False
1001,12347,12.254999999999963,mutated_elite,1.032804115858254,15,9,9,10108,2239,False,False
1001,12349,9.54399999999998,mutated_elite,1.1760848143857447,15,8,34,10016,2333,False,False
1001,12354,5.290999999999997,mutated_elite,1.0191137871611835,15,4,7,10067,2287,False,False
1001,12377,15.899999999999993,mutated_elite,1.2991223360371515,16,8,24,10009,2368,False,False
1001,12378,12.80399999999993,mutated_elite,1.194932851791453,13,11,10,10849,1529,False,False
1001,12380,6.3719999999999954,mutated_elite,1.1414314367370268,16,6,47,10041,2339,False,False
1001,12399,7.074999999999994,mutated_elite,1.0816854049380593,20,13,23,10069,2330,False,False
1001,12408,11.530999999999997,mutated_elite,1.0281808818901081,18,20,2,11680,728,False,False
1001,12417,18.164999999999974,mutated_elite,1.5277632536240897,13,9,9,10128,2289,True,True
1001,12422,22.98999999999995,mutated_elite,1.28416468793606,7,14,1,12422,0,True,False
1001,12432,6.284999999999998,mutated_elite,1.2350543289904887,16,19,1,12432,0,True,False
1001,12434,22.899999999999917,mutated_elite,13.51149448823074,7,13,4,11571,863,False,False
1001,12435,3.853999999999996,mutated_elite,1.0420889570562948,18,11,42,10062,2373,False,False
1001,12453,13.46699999999996,mutated_elite,1.0071720622504172,18,16,1,12453,0,False,False
1001,12456,2.8649999999999984,mutated_elite,1.0185574313947028,19,5,23,10037,2419,False,False
1001,12457,4.463999999999997,mutated_elite,1.0344368662194052,16,10,7,11057,1400,False,False
1001,12469,10.083999999999968,mutated_elite,1.1456306103911322,13,5,9,10121,2348,False,False
1001,12477,3.358999999999998,mutated_elite,1.096591221361241,19,11,34,10188,2289,False,False
1001,12492,18.839999999999957,mutated_elite,1.2078802194142781,18,18,14,10149,2343,False,False
1001,12494,2.7259999999999973,mutated_elite,1.2011791576959727,19,5,26,10037,2457,False,False
1001,12499,3.5609999999999973,mutated_elite,1.2384028265742673,18,13,57,10048,2451,False,False
1001,12503,4.068999999999995,mutated_elite,1.079938499125795,18,14,2,12027,476,False,False
1001,12504,15.171999999999997,mutated_elite,1.1379028391616288,10,10,5,10413,2091,False,False
1001,12513,6.936999999999985,mutated_elite,1.042534122276596,13,6,8,10809,1704,False,False
1001,12519,10.27199999999995,mutated_elite,1.2361194373957631,15,15,15,10001,2518,False,False
1001,12542,9.119999999999935,mutated_elite,1.4322170297524563,14,4,14,10035,2507,False,False
1001,12545,10.084999999999948,mutated_elite,1.0334193357672739,17,8,60,10094,2451,False,False
1001,12559,19.859999999999907,mutated_elite,1.0790963139118146,10,15,2,10145,2414,False,False
1001,12560,14.354999999999922,mutated_elite,1.0766161284921973,14,13,11,10374,2186,False,False
1001,12570,5.478999999999996,mutated_elite,1.2221974514314202,17,14,22,10130,2440,False,False
1001,12584,13.68799999999996,mutated_elite,1.4168059164131344,15,10,7,10292,2292,False,False
1001,12591,6.8059999999999965,mutated_elite,1.0746819697382086,18,21,2,10107,2484,False,False
1001,12596,17.764999999999958,mutated_elite,1.0517890415760895,9,12,6,10183,2413,False,False
1001,12605,6.152999999999993,mutated_elite,1.3051199390477821,17,17,24,10118,2487,False,False
1001,12608,17.69999999999995,mutated_elite,1.0048376849383758,10,12,4,11190,1418,False,False
1001,12611,13.50399999999995,mutated_elite,1.572404548927132,13,11,12,10849,1762,False,False
1001,12619,3.971999999999988,mutated_elite,1.3486344834625574,15,6,34,10007,2612,False,False
1001,12640,15.754999999999933,mutated_elite,1.443212791936362,13,14,4,10670,1970,False,False
1001,12643,5.165999999999995,mutated_elite,1.018483325545206,17,14,26,10130,2513,False,False
1001,12646,-0.5400000000000008,mutated_elite,1.101927682588368,18,8,66,10065,2581,False,False
1001,12658,15.30499999999995,mutated_elite,1.2848256849409143,14,7,23,10336,2322,False,False
1001,12662,17.769999999999953,mutated_elite,1.5468847970380588,9,12,7,10183,2479,False,False
1001,12667,4.766999999999997,mutated_elite,1.203348903196485,16,10,8,11057,1610,False,False
1001,12679,8.079000000000011,mutated_elite,1.076540591254412,18,13,59,10048,2631,False,False
1001,12687,9.767999999999963,mutated_elite,1.0919105657166792,12,9,2,12468,219,False,False
1001,12689,13.754999999999951,mutated_elite,1.913940743956302,15,15,16,10001,2688,False,False
1001,12690,23.704999999999952,mutated_elite,1.2756672700968208,9,16,1,12690,0,True,False
1001,12692,1.5710000000000022,mutated_elite,1.2343314991875234,19,8,17,10049,2643,False,False
1001,12701,15.774999999999954,mutated_elite,1.6313919704676147,19,17,2,12524,177,False,False
1001,12705,21.594999999999974,mutated_elite,2.2588521023200654,18,19,12,10028,2677,True,True
1001,12714,15.094999999999976,mutated_elite,1.5887531925101042,15,10,9,10292,2422,False,False
1001,12715,9.271999999999954,mutated_elite,1.3340285161058885,14,8,27,10057,2658,False,False
1001,12718,15.374999999999968,mutated_elite,1.0360835905422279,18,14,3,12027,691,True,True
1001,12732,2.2299999999999995,mutated_elite,1.4325792805163005,18,13,60,10048,2684,False,False
1001,12740,6.977999999999997,mutated_elite,1.180096679961943,19,9,36,10054,2686,False,False
1001,12754,14.851999999999979,mutated_elite,1.5565971347954184,12,11,1,12754,0,True,False
1001,12760,10.233999999999957,mutated_elite,1.0381586556154294,15,10,10,10292,2468,False,False
1001,12765,13.470999999999993,mutated_elite,1.2016602967050332,19,14,44,10013,2752,True,True
1001,12767,16.174999999999976,mutated_elite,1.5523572496927551,9,15,1,12767,0,True,False
1001,12768,18.054999999999943,mutated_elite,1.1073030642036013,13,14,5,10670,2098,False,False
1001,12781,18.989999999999927,mutated_elite,1.0142967791935458,12,14,3,11783,998,False,False
1001,12789,6.823999999999994,mutated_elite,1.2057258595690072,19,14,45,10013,2776,False,False
1001,12792,9.128999999999973,mutated_elite,1.6181391264708245,13,16,4,10136,2656,False,False
1001,12796,17.724999999999852,mutated_elite,1.0135319018525906,12,14,4,11783,1013,False,False
1001,12802,12.744999999999896,mutated_elite,2.0771101665174707,13,4,4,10326,2476,True,True
1001,12804,21.854999999999947,mutated_elite,1.0470032549396968,14,12,5,11682,1122,False,False
1001,12807,9.062999999999944,mutated_elite,1.4480235693312054,15,4,8,10067,2740,False,False
1001,12810,10.701000000000016,mutated_elite,1.3972734535044304,12,11,2,12754,56,False,False
1001,12811,16.37500000000001,mutated_elite,1.6916576270227623,13,16,5,10136,2675,False,False
1001,12814,8.933999999999967,mutated_elite,1.3875080089498875,11,9,3,10179,2635,False,False
1001,12817,5.0299999999999985,mutated_elite,1.245850770577971,14,3,7,10691,2126,False,False
1001,12833,15.818999999999997,mutated_elite,1.1313220072895565,14,8,29,10057,2776,False,False
1001,12834,20.819999999999965,mutated_elite,1.283174156353314,10,14,1,12834,0,True,False
1001,12840,11.314999999999966,mutated_elite,1.0003267317422881,15,8,38,10016,2824,False,False
1001,12847,1.5260000000000022,mutated_elite,1.0351465084711735,21,8,1,12847,0,True,False
1001,12854,7.512999999999996,mutated_elite,1.3051756621877633,17,20,10,10320,2534,False,False
1001,12858,6.553999999999996,mutated_elite,1.4310826613971612,19,14,46,10013,2845,False,False
1001,12868,24.92499999999992,mutated_elite,1.5241829017835025,3,17,1,12868,0,True,False
1001,12874,5.716999999999994,mutated_elite,1.1458412493502534,19,14,47,10013,2861,False,False
1001,12879,5.985999999999997,mutated_elite,1.0125303120742462,15,4,9,10067,2812,False,False
1001,12880,21.38499999999995,mutated_elite,1.1788422769078712,12,15,12,10343,2537,False,False
1001,12883,10.798999999999964,mutated_elite,1.913413417958761,15,15,17,10001,2882,False,False
1001,12903,5.842999999999996,mutated_elite,1.2023033194212445,14,8,31,10057,2846,False,False
1001,12904,18.264999999999944,mutated_elite,1.5787962976908283,13,11,13,10849,2055,False,False
1001,12905,3.4039999999999964,mutated_elite,1.0783434856918335,16,12,63,10043,2862,False,False
1001,12906,7.702999999999998,mutated_elite,1.108172169568439,17,19,7,10075,2831,False,False
1001,12915,6.857999999999998,mutated_elite,1.0013271683784628,17,19,8,10075,2840,False,False
1001,12921,2.9959999999999978,mutated_elite,1.067633015373876,18,12,18,10032,2889,False,False
1001,12924,21.149999999999956,mutated_elite,1.1744999174918138,7,15,1,12924,0,True,False
1001,12932,7.020000000000001,mutated_elite,1.0270278340551493,16,8,27,10009,2923,False,False
1001,12935,17.924999999999894,mutated_elite,1.2625023006854659,10,12,5,11190,1745,False,False
1001,12936,16.349999999999937,mutated_elite,1.286595304244908,13,16,6,10136,2800,False,False
1001,12940,10.029999999999982,mutated_elite,1.4173343747772194,13,7,16,10045,2895,False,False
1001,12944,10.490999999999959,mutated_elite,1.2957844223351054,12,9,3,12468,476,False,False
1001,12947,19.129999999999935,mutated_elite,1.199171401504795,11,12,1,12947,0,True,False
1001,12951,5.986999999999997,mutated_elite,1.3699235020343035,15,4,10,10067,2884,False,False
1001,12952,22.534999999999968,mutated_elite,1.2969794766231486,11,12,2,12947,5,True,True
1001,12955,11.768999999999986,mutated_elite,1.0243572737065987,19,10,32,10064,2891,False,False
1001,12957,8.392999999999988,mutated_elite,1.0070448990721006,16,14,30,10018,2939,False,False
1001,12971,14.114999999999977,mutated_elite,2.037725697807741,15,16,5,10779,2192,False,False
1001,12975,11.402999999999956,mutated_elite,1.6610878990707525,12,6,9,10058,2917,False,False
1001,12995,7.838999999999998,mutated_elite,1.1516776013812167,18,20,3,11680,1315,False,False
1001,12999,5.0059999999999985,mutated_elite,1.0279019643159857,17,8,72,10094,2905,False,False
1001,13007,13.854999999999954,mutated_elite,1.5188655927307513,16,8,29,10009,2998,False,False
1001,13015,4.855999999999996,mutated_elite,1.1683999280044461,14,7,27,10336,2679,False,False
1001,13019,20.529999999999966,mutated_elite,1.0604231374103255,9,15,2,12767,252,True,True
1001,13032,5.838999999999998,mutated_elite,1.0039014647301228,17,8,73,10094,2938,False,False
1001,13035,1.8520000000000005,mutated_elite,1.0302618818969644,16,16,46,10101,2934,False,False
1001,13036,1.466,mutated_elite,1.0445968793560494,16,14,32,10018,3018,False,False
1001,13039,7.68299999999999,mutated_elite,1.2313463480130429,15,8,39,10016,3023,False,False
1001,13041,28.564999999999923,mutated_elite,1.703694506872111,3,17,2,12868,173,True,True
1001,13044,5.736999999999997,mutated_elite,1.1293994523285924,16,4,27,10078,2966,False,False
1001,13045,3.4569999999999976,mutated_elite,1.0251027523450573,18,8,79,10065,2980,False,False
1001,13047,12.61999999999995,mutated_elite,1.3535339996579274,16,8,30,10009,3038,False,False
1001,13057,2.7739999999999982,mutated_elite,1.0180372067410808,16,16,47,10101,2956,False,False
1001,13066,7.398999999999976,mutated_elite,1.2027110723807197,14,7,28,10336,2730,False,False
1001,13073,8.393999999999995,mutated_elite,1.0405456775383013,16,6,71,10041,3032,False,False
1001,13081,7.053999999999995,mutated_elite,1.029107772346705,20,13,30,10069,3012,False,False
1001,13085,4.940999999999998,mutated_elite,1.0216694672476945,17,9,238,10014,3071,False,False
1001,13086,10.285999999999982,mutated_elite,1.2410156526119354,11,9,4,10179,2907,False,False
1001,13099,20.30499999999993,mutated_elite,1.0568094939489048,11,15,4,10455,2644,False,False
1001,13107,20.169999999999927,mutated_elite,1.4363745342728764,13,8,9,10042,3065,True,True
1001,13108,17.36999999999998,mutated_elite,1.565552376902847,11,11,1,13108,0,True,False
1001,13119,5.301999999999995,mutated_elite,1.2205336398398399,17,9,243,10014,3105,False,False
1001,13121,16.63499999999994,mutated_elite,1.0213753667665524,13,15,15,10024,3097,False,False
1001,13122,2.7039999999999993,mutated_elite,1.1337514655819363,17,15,29,10144,2978,False,False
1001,13123,7.231999999999995,mutated_elite,1.116407633264641,19,13,17,10004,3119,False,False
1001,13129,17.214999999999943,mutated_elite,1.7224657889406165,15,15,18,10001,3128,True,True
1001,13133,22.324999999999925,mutated_elite,1.622625786281159,6,13,1,13133,0,True,False
1001,13139,16.38999999999996,mutated_elite,1.226617360243696,13,11,15,10849,2290,False,False
1001,13148,13.859999999999943,mutated_elite,1.1452157886751753,12,6,11,10058,3090,False,False
1001,13149,9.55399999999998,mutated_elite,1.0711960376697909,13,7,17,10045,3104,False,False
1001,13153,10.637999999999998,mutated_elite,1.0153516363707262,19,11,43,10188,2965,False,False
1001,13157,5.658999999999992,mutated_elite,1.4624232162924884,18,11,53,10062,3095,False,False
1001,13158,16.15999999999991,mutated_elite,1.1034503182696151,11,12,3,12947,211,False,False
1001,13160,10.244999999999964,mutated_elite,1.2664510481447566,12,9,4,12468,692,False,False
1001,13164,0.34000000000000064,mutated_elite,1.4501815402668021,20,7,10,10667,2497,False,False
1001,13170,2.673999999999999,mutated_elite,1.434236809616684,18,11,55,10062,3108,False,False
1001,13174,0.4330000000000004,mutated_elite,1.4316848010912193,17,8,77,10094,3080,False,False
1001,13181,8.30600000000004,mutated_elite,1.2076586151361675,16,11,28,10010,3171,False,False
1001,13183,6.105999999999995,mutated_elite,1.2356482824891013,16,8,32,10009,3174,False,False
1001,13194,9.219999999999967,mutated_elite,1.0304982665902611,20,12,10,10439,2755,False,False
1001,13205,1.762000000000001,mutated_elite,1.3422850804350055,17,8,78,10094,3111,False,False
1001,13213,18.089999999999954,mutated_elite,1.5077351012225566,15,9,14,10108,3105,False,False
