cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
11,11,24.449999999999914,-0.07230310175617079,-0.11974324160121341,280,6,2,5
11,12,25.10999999999992,-0.07542030215330187,-0.03361311695995614,280,6,4,4
11,13,25.709999999999944,-0.04209367939917388,0.11008691969335561,280,6,6,0
11,14,21.779999999999944,-0.11256721212894372,0.16448894090716829,280,5,9,0
11,15,25.41499999999994,-0.08157256712652534,0.2782516552144163,280,6,4,5
11,16,24.429999999999975,-0.11522299228699565,0.3314280460468233,280,6,4,16
11,17,24.194999999999922,-0.04765898643876837,0.4343996922649557,280,6,3,3
11,18,20.43999999999992,-0.09630755225372119,0.5195699613841808,280,5,4,3
11,19,24.784999999999936,-0.05356631610786719,0.5320433245298047,280,6,9,0
11,20,26.609999999999935,-0.05066917424452969,0.621249541345539,280,7,3,0
11,21,24.884999999999955,-0.07328964155519739,0.6995768438343521,280,6,5,2
11,22,14.03999999999993,-0.0629743933121282,0.7894700032066584,280,3,5,0
11,23,17.554999999999943,-0.08359715044497593,0.8502381509996831,280,4,9,0
11,24,19.654999999999976,-0.09830743310503329,0.9564195189976963,280,4,14,3
12,0,21.594999999999956,0.026507292851172863,-0.9367094338426195,280,5,9,3
12,1,13.12199999999997,0.011810173713563294,-0.8685372257993765,249,3,2,16
12,2,21.929999999999914,-0.022745060865894465,-0.7869198993794972,280,6,0,15
12,3,23.21999999999991,-0.02855359999897901,-0.7054895110550373,280,6,0,3
12,4,23.3299999999999,-0.03403256420547744,-0.6469871580080078,280,6,0,1
12,5,23.924999999999905,-0.009373235062911087,-0.5722333237657937,280,6,0,0
12,6,23.979999999999947,-0.03639977739547435,-0.44538546240934995,280,6,16,0
12,8,18.90499999999993,0.02539827947437465,-0.29063990609491785,280,5,5,6
12,9,24.234999999999914,-0.033411933371785545,-0.23557644646108092,280,6,10,3
12,10,24.06499999999993,0.026412124444659537,-0.12727350604025853,280,6,2,0
12,11,23.82999999999993,0.014561202439046019,-0.08572714986985716,280,6,1,0
12,12,31.11499999999995,-0.009350119465056629,-0.02602126308665173,280,8,5,5
12,13,27.71499999999997,-0.038898317966925874,0.040802378555604805,280,7,10,0
12,14,26.274999999999885,-0.03289329681944454,0.18064288649940838,280,7,2,6
12,15,27.304999999999904,-0.008518808285026614,0.2311929564060667,280,7,0,0
12,16,23.984999999999935,0.010491267889399587,0.29844151676863256,280,6,10,6
12,17,24.194999999999954,-0.023746925558683102,0.43934441267250873,280,6,1,4
12,18,19.884999999999902,0.034473508757054044,0.4443001064505717,280,5,1,0
12,19,20.524999999999935,0.01218969708896217,0.5845848555409617,280,5,7,5
12,20,24.60999999999997,-0.03293327567718826,0.6347474616963071,280,6,7,0
12,21,16.854999999999958,0.009175718639741013,0.7072406717781246,280,4,3,6
12,22,20.09999999999994,-0.013445948760558785,0.786004289382707,280,5,6,0
12,23,16.439999999999905,0.039153521859334434,0.8747452495635153,280,4,3,0
12,24,19.60999999999993,-0.014017343172391318,0.9554603162177285,280,4,21,0
13,0,21.01499999999996,0.071742575774985,-0.9305409893429349,280,5,31,0
13,1,24.049999999999937,0.09187118464370891,-0.84040396211143,280,6,5,0
13,2,24.344999999999953,0.09419610507556822,-0.8186667067412124,280,6,11,5
13,3,26.099999999999937,0.04924312332841142,-0.6805852483794428,280,7,3,0
13,4,24.15999999999995,0.052526788168506255,-0.6562468537759358,280,6,1,3
13,5,22.734999999999896,0.06617140372887753,-0.5209792803270734,280,6,6,8
13,6,27.094999999999935,0.11112870563958062,-0.4554775006043664,280,7,14,0
13,8,23.914999999999946,0.0977568201578319,-0.28488129573846555,280,6,5,0
13,9,24.014999999999905,0.08132056962946971,-0.20839217028781498,280,6,3,3
13,10,23.754999999999935,0.06530353257080912,-0.14758810769221514,280,6,3,5
13,11,26.104999999999965,0.10978125937319849,-0.0980646373191853,280,6,5,0
13,12,30.279999999999912,0.06555284325944301,0.011688020402140387,280,8,6,4
13,13,26.054999999999907,0.06878928013664168,0.047012147988959606,280,7,2,10
13,14,24.544999999999952,0.06062047135601987,0.19124259371470534,280,6,5,0
13,15,24.66999999999992,0.0956931456554732,0.2289652956163285,280,6,5,0
13,16,25.204999999999963,0.046007265717448745,0.3039869169653258,280,6,3,7
13,17,27.919999999999956,0.0677440465612156,0.4250128732459416,280,7,8,3
13,18,21.474999999999955,0.08551509364779675,0.4610369918679387,280,5,3,0
13,19,20.46999999999991,0.04481054692350703,0.5252213509275834,280,5,1,0
13,20,17.749999999999932,0.1086384349947478,0.669527630924996,280,4,8,3
13,21,16.274999999999952,0.11175108621000741,0.758156853717763,280,3,46,0
13,22,20.319999999999904,0.1025036472358624,0.8138123676057647,280,5,1,6
13,23,18.169999999999966,0.049276366382654015,0.8894880659777352,280,4,12,0
13,24,19.775000000000002,0.10021494763233976,0.9681477142236141,280,4,25,0
14,0,26.92499999999994,0.18309458484065536,-0.9332734593650523,280,7,3,0
14,1,18.04499999999995,0.1896321698668016,-0.9046499108024801,280,4,13,10
14,2,23.654999999999937,0.13832566985340694,-0.7894527750914416,280,6,9,3
